image,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000134322.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,12.1249,13.7809,33301,0
000000134322.png,2.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,12.1249,15.5263,35303,0
000000134322.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,12.1249,16.1690,38615,0
000000134322.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,12.1249,8.6454,7681,0
000000150649.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.1249,11.1249,34682,0
000000150649.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.1249,13.9223,34863,0
000000150649.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.1249,14.1047,35510,0
000000150649.png,2.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.1249,14.3608,36383,0
000000150649.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.1249,13.1262,34675,0
000000150649.png,2.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.1249,15.3832,35913,0
000000150649.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,11.1249,16.2744,36598,0
000000150649.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,11.1249,8.4794,10073,0
000000154000.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.7910,11.7910,35329,0
000000154000.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.7910,14.2781,35652,0
000000154000.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.7910,14.3850,36180,0
000000154000.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.7910,14.7127,36522,0
000000154000.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.7910,13.4894,34011,0
000000154000.png,2.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.7910,15.1975,34725,0
000000154000.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,11.7910,15.8626,36912,0
000000154000.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000100010000000000000000000000,0.437500,0,11.7910,7.1277,47405,0
000000186632.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.4564,11.4564,33262,0
000000186632.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.4564,14.1300,34013,0
000000186632.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.4564,14.2956,34589,0
000000186632.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,11.4564,14.5768,35508,0
000000186632.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.4564,13.3506,33207,0
000000186632.png,2.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,11.4564,15.3117,35041,0
000000186632.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111111101,0.937500,0,11.4564,16.0843,35608,0
000000186632.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.000000,0,11.4564,8.3071,0,1
000000201775.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.2943,11.2943,33963,0
000000201775.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.2943,14.0713,34132,0
000000201775.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.2943,14.2735,34430,0
000000201775.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,11.2943,14.4961,35145,0
000000201775.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.2943,13.2977,33799,0
000000201775.png,2.0000,resize_0.25,01000110001000101101011111111101,01100100000000101101011110011101,0.843750,0,11.2943,15.6135,35159,0
000000201775.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,11.2943,16.5141,35758,0
000000201775.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00100010010001101001000111000001,0.593750,0,11.2943,8.4700,46727,0
000000205647.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.3096,11.3096,33865,0
000000205647.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.3096,13.9588,34731,0
000000205647.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.3096,14.1789,35819,0
000000205647.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.3096,14.4749,36631,0
000000205647.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.3096,13.1565,33950,0
000000205647.png,2.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.3096,14.9438,35673,0
000000205647.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,11.3096,15.6712,37083,0
000000205647.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000100000000000000000000000000,0.468750,0,11.3096,8.2392,4737,0
000000207306.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.5899,11.5899,33664,0
000000207306.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.5899,14.2512,34110,0
000000207306.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.5899,14.3967,35086,0
000000207306.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.5899,14.6820,35364,0
000000207306.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.5899,13.4044,33433,0
000000207306.png,2.0000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,11.5899,15.3450,35255,0
000000207306.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,11.5899,16.0924,36005,0
000000207306.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000010000,0.468750,0,11.5899,7.1169,5700,0
000000210299.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.4728,11.4728,33489,0
000000210299.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.4728,14.1794,33786,0
000000210299.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.4728,14.3372,34074,0
000000210299.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.4728,14.6162,35760,0
000000210299.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.4728,13.3631,33343,0
000000210299.png,2.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.4728,15.3719,34129,0
000000210299.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,11.4728,16.1926,35543,0
000000210299.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,11.4728,8.0462,32445,0
000000219440.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,12.0770,12.0770,34328,0
000000219440.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,12.0770,14.5264,34286,0
000000219440.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,12.0770,14.7166,35922,0
000000219440.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,12.0770,15.0492,36999,0
000000219440.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,12.0770,13.8441,33286,0
000000219440.png,2.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,12.0770,15.7400,35739,0
000000219440.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,00100100001000101101011101011101,0.843750,0,12.0770,16.4737,36644,0
000000219440.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.000000,0,12.0770,8.2600,0,1
000000230166.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.3516,11.3516,32904,0
000000230166.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.3516,14.0289,34220,0
000000230166.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.3516,14.1848,35402,0
000000230166.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.3516,14.4852,36057,0
000000230166.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.3516,13.2464,32983,0
000000230166.png,2.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.3516,15.3609,34768,0
000000230166.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,11.3516,16.1982,37695,0
000000230166.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000010000000000000000000000,0.406250,0,11.3516,8.2961,94,0
000000249180.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.2749,11.2749,33461,0
000000249180.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.2749,13.9434,34316,0
000000249180.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.2749,14.0338,36214,0
000000249180.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.2749,14.2857,36600,0
000000249180.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.2749,12.9545,33372,0
000000249180.png,2.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.2749,14.7008,35018,0
000000249180.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.2749,15.3949,39847,0
000000249180.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,11.2749,7.1735,92,0
000000260657.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.7607,11.7607,33064,0
000000260657.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.7607,14.2258,33657,0
000000260657.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.7607,14.3879,34439,0
000000260657.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,11.7607,14.5837,37879,0
000000260657.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.7607,13.3716,33094,0
000000260657.png,2.0000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,11.7607,14.7626,34125,0
000000260657.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,11.7607,15.3603,38017,0
000000260657.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000010000000000000000000000,0.406250,0,11.7607,6.8147,564,0
000000262938.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.5040,11.5040,33238,0
000000262938.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.5040,14.1199,33805,0
000000262938.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.5040,14.2910,35713,0
000000262938.png,2.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.5040,14.5244,36411,0
000000262938.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.5040,13.3367,33003,0
000000262938.png,2.0000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,11.5040,15.0755,34373,0
000000262938.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,00100100001000101101011101011101,0.843750,0,11.5040,15.7764,37137,0
000000262938.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,11.5040,6.8934,825,0
000000263299.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.6770,11.6770,33188,0
000000263299.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.6770,14.1261,33790,0
000000263299.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.6770,14.2418,34233,0
000000263299.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,11.6770,14.4508,37536,0
000000263299.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.6770,13.3860,33065,0
000000263299.png,2.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.6770,15.0908,34690,0
000000263299.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,00100110001000101101011101111101,0.906250,0,11.6770,15.7106,36260,0
000000263299.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.000000,0,11.6770,7.7309,0,1
000000319617.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.1137,11.1137,33348,0
000000319617.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.1137,13.9181,34880,0
000000319617.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.1137,14.1554,36206,0
000000319617.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.1137,14.4278,36948,0
000000319617.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.1137,13.1411,33552,0
000000319617.png,2.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.1137,15.4025,35079,0
000000319617.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111111101,0.937500,0,11.1137,16.2899,36336,0
000000319617.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000010000,0.468750,0,11.1137,7.0227,23486,0
000000322895.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.9693,11.9693,33171,0
000000322895.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.9693,14.4070,35468,0
