image,scheme,scaling_w,area_percent,block_count,coding,attack,payload,decoded_payload,payload_accuracy,payload_success,full_message,predicted_full_message,full_bit_accuracy,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000210299.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.593750,12.2052,9.1714,9531,0
000000210299.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001111010000001001,1.000000,12.2052,14.9878,20702,0
000000210299.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001111010000001001,1.000000,12.2052,15.2747,21044,0
000000210299.png,distributed_q30_5block,2.5000,30,5,uncoded10,resize_0.25_jpeg_q50,1001001011,0001001011,0.900000,0,10010010111000001111010000001001,00010010111000001111010000001001,0.968750,12.2052,16.7302,21667,0
000000219440.png,distributed_q30_5block,2.5000,30,5,uncoded10,none,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001011010000001001,0.968750,12.8099,12.8099,20339,0
000000219440.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.000000,12.8099,6.9147,0,1
000000219440.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.593750,12.8099,10.0648,7312,0
000000219440.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001111010000001001,1.000000,12.8099,15.2039,21045,0
000000219440.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001111010000001001,1.000000,12.8099,15.4440,20842,0
000000219440.png,distributed_q30_5block,2.5000,30,5,uncoded10,resize_0.25_jpeg_q50,1001001011,1001001010,0.900000,0,10010010111000001111010000001001,10010010101000001111010000001001,0.968750,12.8099,16.7895,20971,0
000000230166.png,distributed_q30_5block,2.5000,30,5,uncoded10,none,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001011010000001001,0.968750,12.2024,12.2024,20183,0
000000230166.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.000000,12.2024,10.1423,0,1
000000230166.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.593750,12.2024,10.5940,1366,0
000000230166.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001111010000001001,1.000000,12.2024,15.0222,21000,0
000000230166.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001111010000001001,1.000000,12.2024,15.3088,21065,0
000000230166.png,distributed_q30_5block,2.5000,30,5,uncoded10,resize_0.25_jpeg_q50,1001001011,1001001010,0.900000,0,10010010111000001111010000001001,10010010101000001111010000001001,0.968750,12.2024,16.8692,20887,0
000000249180.png,distributed_q30_5block,2.5000,30,5,uncoded10,none,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001011010000001001,0.968750,12.3716,12.3716,20362,0
000000249180.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.000000,12.3716,8.0367,0,1
000000249180.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.593750,12.3716,8.7791,12811,0
000000249180.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001111010000001001,1.000000,12.3716,14.8785,20674,0
000000249180.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q20,1001001011,1001001010,0.900000,0,10010010111000001111010000001001,10010010101000001111010000001011,0.937500,12.3716,15.0625,20618,0
000000249180.png,distributed_q30_5block,2.5000,30,5,uncoded10,resize_0.25_jpeg_q50,1001001011,1001001010,0.900000,0,10010010111000001111010000001001,10010010101000001111010000001001,0.968750,12.3716,15.8927,20649,0
000000260657.png,distributed_q30_5block,2.5000,30,5,uncoded10,none,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001011010000001001,0.968750,12.5586,12.5586,20447,0
000000260657.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.000000,12.5586,6.6167,6,1
000000260657.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.000000,12.5586,6.9631,0,1
000000260657.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q30,1001001011,1101001011,0.900000,0,10010010111000001111010000001001,11010010111000001111010000001001,0.968750,12.5586,14.9115,20720,0
000000260657.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q20,1001001011,1101001011,0.900000,0,10010010111000001111010000001001,11010010111000001111010000001001,0.968750,12.5586,15.1258,20570,0
000000260657.png,distributed_q30_5block,2.5000,30,5,uncoded10,resize_0.25_jpeg_q50,1001001011,1101001010,0.800000,0,10010010111000001111010000001001,11010010101000001111010000001001,0.937500,12.5586,15.7118,21231,0
000000262938.png,distributed_q30_5block,2.5000,30,5,uncoded10,none,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001011010000001001,0.968750,12.4473,12.4473,20635,0
000000262938.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.593750,12.4473,8.1210,6298,0
000000262938.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.593750,12.4473,7.8637,4144,0
000000262938.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001111010000001001,1.000000,12.4473,14.9990,21861,0
000000262938.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q20,1001001011,1001001010,0.900000,0,10010010111000001111010000001001,10010010101000001111010000001001,0.968750,12.4473,15.2134,23515,0
000000262938.png,distributed_q30_5block,2.5000,30,5,uncoded10,resize_0.25_jpeg_q50,1001001011,1001001010,0.900000,0,10010010111000001111010000001001,10010010101000001111010000001001,0.968750,12.4473,16.1408,24657,0
000000263299.png,distributed_q30_5block,2.5000,30,5,uncoded10,none,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001011010000001001,0.968750,12.6682,12.6682,20499,0
000000263299.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.593750,12.6682,8.8659,299,0
000000263299.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.593750,12.6682,10.4747,842,0
000000263299.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001111010000001001,1.000000,12.6682,14.9535,21205,0
000000263299.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q20,1001001011,1101001011,0.900000,0,10010010111000001111010000001001,11010010111000001111010000001001,0.968750,12.6682,15.1323,21809,0
000000263299.png,distributed_q30_5block,2.5000,30,5,uncoded10,resize_0.25_jpeg_q50,1001001011,1101001010,0.800000,0,10010010111000001111010000001001,11010010101000001111010000001001,0.937500,12.6682,16.1467,22453,0
000000319617.png,distributed_q30_5block,2.5000,30,5,uncoded10,none,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001011010000001001,0.968750,12.0895,12.0895,20296,0
000000319617.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_bottom_right_50,1001001011,0010000000,0.400000,0,10010010111000001111010000001001,00100000000000000000000000000000,0.562500,12.0895,8.2694,3060,0
000000319617.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.593750,12.0895,8.8932,3441,0
000000319617.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001111010000001001,1.000000,12.0895,15.0916,20982,0
000000319617.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q20,1001001011,1101001010,0.800000,0,10010010111000001111010000001001,11010010101000001111010000001001,0.937500,12.0895,15.3315,20541,0
000000319617.png,distributed_q30_5block,2.5000,30,5,uncoded10,resize_0.25_jpeg_q50,1001001011,1101001010,0.800000,0,10010010111000001111010000001001,11010010101000001111010000001001,0.937500,12.0895,17.0426,20762,0
000000322895.png,distributed_q30_5block,2.5000,30,5,uncoded10,none,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001011010000001001,0.968750,12.2770,12.2770,20307,0
000000322895.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.593750,12.2770,9.6044,587,0
000000322895.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.593750,12.2770,10.6040,13469,0
000000322895.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001111010000001001,1.000000,12.2770,15.0670,21025,0
000000322895.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q20,1001001011,1101001011,0.900000,0,10010010111000001111010000001001,11010010111000001111010000001001,0.968750,12.2770,15.3109,21031,0
000000322895.png,distributed_q30_5block,2.5000,30,5,uncoded10,resize_0.25_jpeg_q50,1001001011,1101001011,0.900000,0,10010010111000001111010000001001,11010010111000001111010000001001,0.968750,12.2770,17.0049,21006,0
000000326128.png,distributed_q30_5block,2.5000,30,5,uncoded10,none,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001011010000001001,0.968750,12.5424,12.5424,20337,0
000000326128.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.000000,12.5424,7.1871,0,1
000000326128.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.000000,12.5424,7.2957,0,1
000000326128.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001111010000001001,1.000000,12.5424,15.0156,20940,0
000000326128.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q20,1001001011,1101001010,0.800000,0,10010010111000001111010000001001,11010010101000001111010000001001,0.937500,12.5424,15.2632,21145,0
000000326128.png,distributed_q30_5block,2.5000,30,5,uncoded10,resize_0.25_jpeg_q50,1001001011,1001000010,0.800000,0,10010010111000001111010000001001,10010000101000001111010000001001,0.937500,12.5424,16.2225,21078,0
000000341681.png,distributed_q30_5block,2.5000,30,5,uncoded10,none,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001011010000001001,0.968750,11.7349,11.7349,20327,0
000000341681.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.000000,11.7349,11.0894,0,1
000000341681.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.593750,11.7349,11.9382,11869,0
000000341681.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001111010000001001,1.000000,11.7349,14.9088,20892,0
000000341681.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q20,1001001011,1001000011,0.900000,0,10010010111000001111010000001001,10010000111000001111010000001001,0.968750,11.7349,15.1351,20833,0
000000341681.png,distributed_q30_5block,2.5000,30,5,uncoded10,resize_0.25_jpeg_q50,1001001011,1101001011,0.900000,0,10010010111000001111010000001001,11010010111000001111010000001001,0.968750,11.7349,17.1326,21468,0
000000358427.png,distributed_q30_5block,2.5000,30,5,uncoded10,none,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001011010000001001,0.968750,12.2047,12.2047,20394,0
000000358427.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.593750,12.2047,10.7619,3354,0
000000358427.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.593750,12.2047,11.0984,13852,0
000000358427.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001111010000001001,1.000000,12.2047,15.2169,20741,0
000000358427.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001111010000001001,1.000000,12.2047,15.4480,20814,0
000000358427.png,distributed_q30_5block,2.5000,30,5,uncoded10,resize_0.25_jpeg_q50,1001001011,1101001010,0.800000,0,10010010111000001111010000001001,11010010101000001111010000001001,0.937500,12.2047,17.4646,21201,0
000000360137.png,distributed_q30_5block,2.5000,30,5,uncoded10,none,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001011010000001001,0.968750,13.0622,13.0622,20262,0
000000360137.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.000000,13.0622,8.2360,0,1
000000360137.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.593750,13.0622,11.3926,5400,0
000000360137.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001111010000001001,1.000000,13.0622,14.8191,20642,0
000000360137.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q20,1001001011,1100001010,0.700000,0,10010010111000001111010000001001,11000010101000001111010000001001,0.906250,13.0622,15.0978,20946,0
000000360137.png,distributed_q30_5block,2.5000,30,5,uncoded10,resize_0.25_jpeg_q50,1001001011,1101001010,0.800000,0,10010010111000001111010000001001,11010010101000001111010000001001,0.937500,13.0622,15.8811,20758,0
000000397681.png,distributed_q30_5block,2.5000,30,5,uncoded10,none,1001001011,1001001001,0.900000,0,10010010111000001111010000001001,10010010011000001011010000001001,0.937500,12.4368,12.4368,20815,0
000000397681.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_bottom_right_50,1001001011,1100010101,0.400000,0,10010010111000001111010000001001,11000101011000000010000000100001,0.625000,12.4368,8.5103,4817,0
000000397681.png,distributed_q30_5block,2.5000,30,5,uncoded10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111000001111010000001001,00000000000000000000000000000000,0.000000,12.4368,7.9967,0,1
000000397681.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001111010000001001,1.000000,12.4368,14.5849,23031,0
000000397681.png,distributed_q30_5block,2.5000,30,5,uncoded10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111000001111010000001001,10010010111000001111010000001001,1.000000,12.4368,14.6537,24391,0
000000397681.png,distributed_q30_5block,2.5000,30,5,uncoded10,resize_0.25_jpeg_q50,1001001011,1001001010,0.900000,0,10010010111000001111010000001001,10010010101000001111010000001001,0.968750,12.4368,14.9165,22571,0
