image,scheme,selector,area_percent,block_count,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000262938.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,none,01100001111011010011110000100010,01100001110011010011110000100010,0.968750,0,12.5750,12.5750,21698,0
000000262938.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.5750,14.4225,14086,0
000000262938.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.5750,7.2003,31688,0
000000262938.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.5750,6.6325,13748,0
000000262938.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,10000100000000000001000000000010,0.531250,0,12.5750,7.8861,4828,0
000000262938.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.5750,8.5354,4691,0
000000262938.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.5750,14.9240,24940,0
000000262938.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001110011010011110000100010,0.968750,0,12.5750,15.0344,26080,0
000000262938.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001110011010011110000100000,0.937500,0,12.5750,16.0265,25676,0
000000263299.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,none,01100001111011010011110000100010,01100001110111010011110000100010,0.937500,0,12.6098,12.6098,20330,0
000000263299.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.6098,13.9438,15014,0
000000263299.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.6098,9.8749,33063,0
000000263299.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00100100010000000001000000001000,0.562500,0,12.6098,6.9649,18507,0
000000263299.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.6098,8.8464,3295,0
000000263299.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.6098,10.3984,11121,0
000000263299.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.6098,14.8068,21510,0
000000263299.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.6098,14.8959,21959,0
000000263299.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001110011010011110000100000,0.937500,0,12.6098,15.9202,22381,0
000000263299.png,adaptive_q30_5block_random,random,30,5,2.5000,none,01100001111011010011110000100010,01100001110011010011110000100010,0.968750,0,12.3411,12.3411,22938,0
000000263299.png,adaptive_q30_5block_random,random,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001010011010011110000100010,0.937500,0,12.3411,17.3501,7166,0
000000263299.png,adaptive_q30_5block_random,random,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001110011010011110000100010,0.968750,0,12.3411,10.9151,21937,0
000000263299.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000100010000100000000000000000,0.500000,0,12.3411,7.1199,15342,0
000000263299.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.000000,0,12.3411,8.4350,0,1
000000263299.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.000000,0,12.3411,8.1981,0,1
000000263299.png,adaptive_q30_5block_random,random,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3411,14.8205,27665,0
000000263299.png,adaptive_q30_5block_random,random,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001010111010011110000000000,0.843750,0,12.3411,14.9818,29478,0
000000263299.png,adaptive_q30_5block_random,random,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01000001010011010011110000000000,0.843750,0,12.3411,16.2633,27430,0
000000263299.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,none,01100001111011010011110000100010,01100001110111010011110000100010,0.937500,0,12.2675,12.2675,22104,0
000000263299.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111111010011110000100010,0.968750,0,12.2675,15.0778,11302,0
000000263299.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111111010011110000100010,0.968750,0,12.2675,10.2847,35858,0
000000263299.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.2675,7.2830,14655,0
000000263299.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.2675,8.2088,153,0
000000263299.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.2675,10.0885,6510,0
000000263299.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.2675,14.8734,24544,0
000000263299.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001110011010011110000100000,0.937500,0,12.2675,15.0510,25386,0
000000263299.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001110011010011110000100000,0.937500,0,12.2675,16.4107,26313,0
000000263299.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,none,01100001111011010011110000100010,01100001110111010011110000100010,0.937500,0,12.9445,12.9445,20638,0
000000263299.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.9445,13.9196,17003,0
000000263299.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.9445,9.8654,28736,0
000000263299.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000100010000000001000000000000,0.562500,0,12.9445,7.5838,27974,0
000000263299.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.000000,0,12.9445,10.7006,0,1
000000263299.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.000000,0,12.9445,12.3964,0,1
000000263299.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.9445,14.7700,23180,0
000000263299.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01101001111011010011110000100000,0.937500,0,12.9445,14.8808,23722,0
000000263299.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001010011011011110000000000,0.843750,0,12.9445,15.6029,22840,0
000000263299.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,none,01100001111011010011110000100010,01100001110111010011110000100010,0.937500,0,12.6667,12.6667,22582,0
000000263299.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.6667,15.3039,11626,0
000000263299.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.6667,10.3584,34417,0
000000263299.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.6667,7.1548,17990,0
000000263299.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.000000,0,12.6667,10.6169,0,1
000000263299.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.6667,10.0264,6030,0
000000263299.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.6667,14.8805,24756,0
000000263299.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001010011010011110000100010,0.937500,0,12.6667,14.9565,26128,0
000000263299.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001110011010011110000000000,0.906250,0,12.6667,16.0588,25383,0
000000319617.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,none,01100001111011010011110000100010,01100001010111010011110000100010,0.906250,0,12.0811,12.0811,20171,0
000000319617.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.0811,13.3884,14982,0
000000319617.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.0811,7.5702,39307,0
000000319617.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.0811,9.5519,6476,0
000000319617.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.0811,8.2630,4261,0
000000319617.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.0811,8.8490,9267,0
000000319617.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.0811,14.8965,21055,0
000000319617.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001110011010011110000100010,0.968750,0,12.0811,15.0434,20877,0
000000319617.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001110011010011110000000000,0.906250,0,12.0811,16.8352,20976,0
000000319617.png,adaptive_q30_5block_random,random,30,5,2.5000,none,01100001111011010011110000100010,01100001110011010011110000100010,0.968750,0,12.0654,12.0654,21670,0
000000319617.png,adaptive_q30_5block_random,random,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.0654,14.2126,12963,0
000000319617.png,adaptive_q30_5block_random,random,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.0654,7.7715,37986,0
000000319617.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.0654,9.2012,10041,0
000000319617.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.0654,8.6860,6200,0
000000319617.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.0654,9.8413,7467,0
000000319617.png,adaptive_q30_5block_random,random,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.0654,14.9469,25123,0
000000319617.png,adaptive_q30_5block_random,random,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001011011010011110000100010,0.968750,0,12.0654,15.1666,25885,0
000000319617.png,adaptive_q30_5block_random,random,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001010011010011110000100000,0.906250,0,12.0654,17.1069,25068,0
000000319617.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,none,01100001111011010011110000100010,01100001110011010011110000100010,0.968750,0,12.1683,12.1683,21011,0
000000319617.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.1683,14.7785,11817,0
000000319617.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.1683,7.8936,36605,0
000000319617.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.1683,9.9294,15168,0
000000319617.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.1683,9.8073,5276,0
000000319617.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.1683,8.7952,14014,0
000000319617.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.1683,15.0941,24944,0
000000319617.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.1683,15.2279,25701,0
000000319617.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01101001110011010011110000100000,0.906250,0,12.1683,17.1387,25388,0
000000319617.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,none,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.5613,12.5613,22464,0
000000319617.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.5613,14.0225,15968,0
000000319617.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.5613,7.7276,41535,0
000000319617.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.5613,10.3466,12937,0
000000319617.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.5613,10.2201,920,0
000000319617.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.5613,10.5253,3576,0
