image,scheme,scaling_w,area_percent,block_count,coding,attack,payload,decoded_payload,payload_accuracy,payload_success,full_message,predicted_full_message,full_bit_accuracy,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
alpaca.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,39.2207,24.7258,19929,0
alpaca.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,39.2207,19.6878,19874,0
ducks.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,none,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,44.4951,44.4951,18603,0
ducks.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_bottom_right_50,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,44.4951,11.3015,19834,0
ducks.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_center_50,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,44.4951,10.8244,15768,0
ducks.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,44.4951,32.6336,18977,0
ducks.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,44.4951,31.3167,17387,0
ducks.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,44.4951,28.8663,18384,0
gauguin_256.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,none,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,42.7775,42.7775,19528,0
gauguin_256.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_bottom_right_50,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000000011000101001111111100010,0.968750,42.7775,11.6832,20125,0
gauguin_256.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_center_50,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000011011000101011011111100010,0.906250,42.7775,13.0506,16333,0
gauguin_256.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q30,1001001011,0011001011,0.800000,0,01000010011000101001111111100010,10000010011100001010001110000000,0.656250,42.7775,29.9874,13336,0
gauguin_256.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q20,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00001000101000000001000000000000,0.531250,42.7775,28.6277,3870,0
gauguin_256.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,resize_0.25_jpeg_q50,1001001011,1010100010,0.500000,0,01000010011000101001111111100010,10000000010000101001011011000001,0.718750,42.7775,27.9310,26161,0
seabackground.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,none,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,41.2802,41.2802,20034,0
seabackground.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_bottom_right_50,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,41.2802,12.3134,19980,0
seabackground.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_center_50,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,41.2802,14.4113,15961,0
seabackground.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,41.2802,25.2267,12225,0
seabackground.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q20,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,41.2802,23.8144,733,0
seabackground.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,41.2802,20.6706,15971,0
trex_bike.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,none,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,42.4420,42.4420,19617,0
trex_bike.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_bottom_right_50,1001001011,1001110011,0.700000,0,01000010011000101001111111100010,01000010011001101001011110100010,0.906250,42.4420,10.1559,20348,0
trex_bike.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_center_50,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001011111100010,0.968750,42.4420,11.1347,16000,0
trex_bike.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,42.4420,29.8448,13356,0
trex_bike.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100000,0.968750,42.4420,28.5543,11306,0
trex_bike.jpg,dwsf_q30_5block,2.5000,30,5,hamming74_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,42.4420,24.5478,17449,0
