image,scheme,tamper,localizer,message,predicted,bit_accuracy,mask_pixels,tamper_coverage,global_precision,global_recall,global_f1,global_iou,covered_precision,covered_recall,covered_f1,covered_iou,psnr_watermarked,psnr_tampered
000000089648.png,distributed_q30_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15245,0.300903,0.984369,0.299805,0.459623,0.298384,0.984369,0.996349,0.990322,0.980831,12.2582,13.4316
000000089648.png,distributed_q30_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15245,0.311768,0.978470,0.310669,0.471602,0.308560,0.978470,0.996476,0.987390,0.975096,12.2582,13.4316
000000089648.png,distributed_q30_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15245,0.315247,0.980224,0.314636,0.476366,0.312652,0.980224,0.998064,0.989063,0.978364,12.2582,13.4316
000000089648.png,distributed_q30_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15472,0.300903,0.993127,0.299866,0.460644,0.299245,0.993127,0.996552,0.994836,0.989726,12.2582,13.5663
000000089648.png,distributed_q30_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15472,0.314331,0.975485,0.313293,0.474267,0.310846,0.975485,0.996699,0.985977,0.972343,12.2582,13.5663
000000089648.png,distributed_q30_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15472,0.316040,0.985129,0.315369,0.477784,0.313874,0.985129,0.997876,0.991461,0.983067,12.2582,13.5663
000000089648.png,distributed_q30_5block,black_center_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16148,0.234619,0.991744,0.234619,0.379467,0.234162,0.991744,1.000000,0.995854,0.991744,12.2582,10.8568
000000089648.png,distributed_q30_5block,black_center_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16148,0.248413,0.972986,0.248413,0.395779,0.246712,0.972986,1.000000,0.986308,0.972986,12.2582,10.8568
000000089648.png,distributed_q30_5block,black_center_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16148,0.252869,0.987044,0.251099,0.400350,0.250274,0.987044,0.993000,0.990013,0.980224,12.2582,10.8568
000000089648.png,distributed_q50_5block,remove_center_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25629,0.461182,0.989384,0.455078,0.623411,0.452867,0.989384,0.986765,0.988073,0.976427,10.0434,11.1160
000000089648.png,distributed_q50_5block,remove_center_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25629,0.553955,0.982164,0.547852,0.703365,0.542455,0.982164,0.988982,0.985561,0.971534,10.0434,11.1160
000000089648.png,distributed_q50_5block,remove_center_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25629,0.567200,0.975169,0.563293,0.714097,0.555328,0.975169,0.993113,0.984059,0.968619,10.0434,11.1160
000000089648.png,distributed_q50_5block,remove_center_40,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,22282,0.420058,0.997092,0.405083,0.576112,0.404605,0.997092,0.964351,0.980448,0.961646,10.0434,11.7639
000000089648.png,distributed_q50_5block,remove_center_40,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,22282,0.484987,0.991400,0.470012,0.637698,0.468104,0.991400,0.969123,0.980135,0.961044,10.0434,11.7639
000000089648.png,distributed_q50_5block,remove_center_40,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,22282,0.494208,0.985200,0.484454,0.649518,0.480953,0.985200,0.980262,0.982724,0.966036,10.0434,11.7639
000000089648.png,distributed_q50_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25681,0.498108,0.995475,0.496826,0.662839,0.495707,0.995475,0.997427,0.996449,0.992925,10.0434,11.2248
000000089648.png,distributed_q50_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25681,0.537415,0.972434,0.536133,0.691190,0.528107,0.972434,0.997615,0.984863,0.970179,10.0434,11.2248
000000089648.png,distributed_q50_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25681,0.542053,0.963711,0.541382,0.693293,0.530566,0.963711,0.998761,0.980923,0.962561,10.0434,11.2248
000000089648.png,distributed_q50_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25555,0.498108,0.997179,0.496277,0.662727,0.495581,0.997179,0.996324,0.996751,0.993524,10.0434,11.3565
000000089648.png,distributed_q50_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25555,0.534302,0.954486,0.532471,0.683591,0.519286,0.954486,0.996573,0.975075,0.951363,10.0434,11.3565
000000089648.png,distributed_q50_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25555,0.539001,0.936312,0.538391,0.683665,0.519371,0.936312,0.998868,0.966579,0.935320,10.0434,11.3565
000000089648.png,distributed_q50_5block,black_center_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,29404,0.461182,1.000000,0.091919,0.168362,0.091919,1.000000,0.199312,0.332377,0.199312,10.0434,9.5633
000000089648.png,distributed_q50_5block,black_center_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,29404,0.553955,0.985474,0.157349,0.271368,0.156985,0.985474,0.284046,0.440985,0.282862,10.0434,9.5633
000000089648.png,distributed_q50_5block,black_center_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,29404,0.567200,0.994170,0.478760,0.646288,0.477419,0.994170,0.844076,0.912995,0.839919,10.0434,9.5633
000000092177.png,single_center_50pct,remove_center_25,expected_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,18226,1.000000,0.992221,0.988647,0.990430,0.981043,0.992221,0.988647,0.990430,0.981043,10.3141,13.4697
000000092177.png,single_center_50pct,remove_center_25,clean_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,18226,1.000000,0.976960,0.988647,0.982769,0.966122,0.976960,0.988647,0.982769,0.966122,10.3141,13.4697
000000092177.png,single_center_50pct,remove_center_25,prob_drop,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,18226,1.000000,0.973480,0.997009,0.985104,0.970646,0.973480,0.997009,0.985104,0.970646,10.3141,13.4697
000000092177.png,single_center_50pct,remove_center_40,expected_missing,00100010111111010000001000111101,01100010011111010000001000111101,0.937500,9822,1.000000,0.998261,0.962201,0.979899,0.960590,0.998261,0.962201,0.979899,0.960590,10.3141,17.4499
000000092177.png,single_center_50pct,remove_center_40,clean_missing,00100010111111010000001000111101,01100010011111010000001000111101,0.937500,9822,1.000000,0.995545,0.962201,0.978589,0.958076,0.995545,0.962201,0.978589,0.958076,10.3141,17.4499
000000092177.png,single_center_50pct,remove_center_40,prob_drop,00100010111111010000001000111101,01100010011111010000001000111101,0.937500,9822,1.000000,0.994312,0.979157,0.986676,0.973703,0.994312,0.979157,0.986676,0.973703,10.3141,17.4499
000000092177.png,single_center_50pct,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25788,0.505432,0.991012,0.504700,0.668796,0.502400,0.991012,0.998551,0.994766,0.989588,10.3141,11.5396
000000092177.png,single_center_50pct,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25788,0.535217,0.960303,0.534485,0.686742,0.522931,0.960303,0.998632,0.979092,0.959041,10.3141,11.5396
000000092177.png,single_center_50pct,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25788,0.537292,0.938547,0.536926,0.683076,0.518691,0.938547,0.999318,0.967979,0.937946,10.3141,11.5396
000000092177.png,single_center_50pct,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25673,0.505432,0.999027,0.501099,0.667425,0.500854,0.999027,0.991426,0.995211,0.990469,10.3141,11.5554
000000092177.png,single_center_50pct,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25673,0.537476,0.948632,0.533142,0.682635,0.518182,0.948632,0.991937,0.969801,0.941373,10.3141,11.5554
000000092177.png,single_center_50pct,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25673,0.543640,0.917199,0.542908,0.682079,0.517542,0.917199,0.998653,0.956194,0.916066,10.3141,11.5554
000000092177.png,single_center_50pct,black_center_25,expected_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,34551,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.3141,8.4979
000000092177.png,single_center_50pct,black_center_25,clean_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,34551,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.3141,8.4979
000000092177.png,single_center_50pct,black_center_25,prob_drop,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,34551,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.3141,8.4979
000000092177.png,distributed_q30_5block,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16150,0.234619,0.989447,0.234619,0.379298,0.234033,0.989447,1.000000,0.994695,0.989447,12.8636,13.9864
000000092177.png,distributed_q30_5block,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16150,0.245361,0.974309,0.245361,0.392004,0.243784,0.974309,1.000000,0.986987,0.974309,12.8636,13.9864
000000092177.png,distributed_q30_5block,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16150,0.250610,0.968625,0.250610,0.398196,0.248592,0.968625,1.000000,0.984062,0.968625,12.8636,13.9864
000000092177.png,distributed_q30_5block,remove_center_40,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15049,0.185490,0.978582,0.179317,0.303094,0.178616,0.978582,0.966721,0.972615,0.946691,12.8636,14.2942
000000092177.png,distributed_q30_5block,remove_center_40,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15049,0.195359,0.955911,0.189186,0.315860,0.187550,0.955911,0.968403,0.962116,0.926998,12.8636,14.2942
000000092177.png,distributed_q30_5block,remove_center_40,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15049,0.200808,0.938023,0.196654,0.325143,0.194132,0.938023,0.979317,0.958225,0.919800,12.8636,14.2942
000000092177.png,distributed_q30_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15020,0.300903,0.982389,0.299622,0.459192,0.298021,0.982389,0.995740,0.989019,0.978278,12.8636,14.1067
000000092177.png,distributed_q30_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15020,0.310608,0.974053,0.309326,0.469541,0.306798,0.974053,0.995873,0.984842,0.970138,12.8636,14.1067
000000092177.png,distributed_q30_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15020,0.313110,0.960961,0.312500,0.471628,0.308582,0.960961,0.998051,0.979154,0.959161,12.8636,14.1067
000000092177.png,distributed_q30_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15102,0.300903,0.988911,0.299377,0.459614,0.298376,0.988911,0.994929,0.991911,0.983952,12.8636,14.1652
000000092177.png,distributed_q30_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15102,0.308777,0.976528,0.307251,0.467431,0.304998,0.976528,0.995058,0.985705,0.971815,12.8636,14.1652
000000092177.png,distributed_q30_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15102,0.312256,0.969772,0.311340,0.471354,0.308348,0.969772,0.997068,0.983230,0.967014,12.8636,14.1652
000000092177.png,distributed_q30_5block,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16176,0.234619,0.990722,0.234619,0.379392,0.234105,0.990722,1.000000,0.995339,0.990722,12.8636,8.6558
000000092177.png,distributed_q30_5block,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16176,0.245361,0.978340,0.245361,0.392329,0.244036,0.978340,1.000000,0.989051,0.978340,12.8636,8.6558
000000092177.png,distributed_q30_5block,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16176,0.250610,0.972729,0.250366,0.398233,0.248621,0.972729,0.999026,0.985702,0.971808,12.8636,8.6558
000000092177.png,distributed_q50_5block,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25678,0.461182,0.990282,0.454041,0.622614,0.452026,0.990282,0.984516,0.987390,0.975095,10.5996,11.8964
000000092177.png,distributed_q50_5block,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25678,0.535461,0.978521,0.528320,0.686167,0.522264,0.978521,0.986664,0.982575,0.965748,10.5996,11.8964
000000092177.png,distributed_q50_5block,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25678,0.548279,0.966059,0.543762,0.695852,0.533569,0.966059,0.991762,0.978742,0.958369,10.5996,11.8964
000000092177.png,distributed_q50_5block,remove_center_40,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,22269,0.420058,0.997279,0.405007,0.576066,0.404560,0.997279,0.964169,0.980444,0.961639,10.5996,12.5737
000000092177.png,distributed_q50_5block,remove_center_40,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,22269,0.474928,0.990399,0.459877,0.628103,0.457835,0.990399,0.968309,0.979229,0.959304,10.5996,12.5737
000000092177.png,distributed_q50_5block,remove_center_40,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,22269,0.483920,0.983771,0.475804,0.641395,0.472098,0.983771,0.983228,0.983499,0.967534,10.5996,12.5737
000000092177.png,distributed_q50_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25679,0.498108,0.998523,0.495117,0.661987,0.494755,0.998523,0.993996,0.996254,0.992536,10.5996,11.8343
000000092177.png,distributed_q50_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25679,0.526123,0.979319,0.523132,0.681970,0.517416,0.979319,0.994316,0.986760,0.973867,10.5996,11.8343
000000092177.png,distributed_q50_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25679,0.529724,0.976540,0.528442,0.685782,0.521818,0.976540,0.997580,0.986947,0.974232,10.5996,11.8343
